"name","iso","year","estimate","rounded","indicator","value"
"Other",NA,2010,"point estimate",FALSE,"matdeaths",1823.28341031961
"Northern Africa",NA,2010,"point estimate",FALSE,"matdeaths",3406.9763613718
"Sub-Saharan Africa",NA,2010,"point estimate",FALSE,"matdeaths",211943.20677039
"Latin America",NA,2010,"point estimate",FALSE,"matdeaths",7537.44985366776
"Caucasus and Central Asia",NA,2010,"point estimate",FALSE,"matdeaths",671.920887057823
"Caribbean",NA,2010,"point estimate",FALSE,"matdeaths",1331.02525020814
"Western Asia",NA,2010,"point estimate",FALSE,"matdeaths",4813.72005216436
"South-eastern Asia",NA,2010,"point estimate",FALSE,"matdeaths",16145.166129216
"Eastern Asia",NA,2010,"point estimate",FALSE,"matdeaths",6278.39999593643
"Oceania",NA,2010,"point estimate",FALSE,"matdeaths",542.144259376442
"World",NA,2010,"point estimate",TRUE,"matdeaths",339000
"Southern Asia",NA,2010,"point estimate",TRUE,"matdeaths",85000
"Other",NA,2010,"point estimate",TRUE,"matdeaths",1800
"Northern Africa",NA,2010,"point estimate",TRUE,"matdeaths",3400
"Sub-Saharan Africa",NA,2010,"point estimate",TRUE,"matdeaths",212000
"Latin America",NA,2010,"point estimate",TRUE,"matdeaths",7500
"Caucasus and Central Asia",NA,2010,"point estimate",TRUE,"matdeaths",670
"Caribbean",NA,2010,"point estimate",TRUE,"matdeaths",1300
"Western Asia",NA,2010,"point estimate",TRUE,"matdeaths",4800
"South-eastern Asia",NA,2010,"point estimate",TRUE,"matdeaths",16000
"Eastern Asia",NA,2010,"point estimate",TRUE,"matdeaths",6300
"Oceania",NA,2010,"point estimate",TRUE,"matdeaths",540
"World",NA,2010,"point estimate",FALSE,"ltr_1per",154.353625757759
"Southern Asia",NA,2010,"point estimate",FALSE,"ltr_1per",152.744274218058
"Other",NA,2010,"point estimate",FALSE,"ltr_1per",4679.58515638421
"Northern Africa",NA,2010,"point estimate",FALSE,"ltr_1per",388.069076001122
"Sub-Saharan Africa",NA,2010,"point estimate",FALSE,"ltr_1per",30.299488520853
"Latin America",NA,2010,"point estimate",FALSE,"ltr_1per",580.406668971425
"Caucasus and Central Asia",NA,2010,"point estimate",FALSE,"ltr_1per",960.441812211197
"Caribbean",NA,2010,"point estimate",FALSE,"ltr_1per",237.281726620142
"Western Asia",NA,2010,"point estimate",FALSE,"ltr_1per",316.573273925688
"South-eastern Asia",NA,2010,"point estimate",FALSE,"ltr_1per",295.514025908447
"Eastern Asia",NA,2010,"point estimate",FALSE,"ltr_1per",1836.52521227021
"Oceania",NA,2010,"point estimate",FALSE,"ltr_1per",122.097461019242
"World",NA,2010,"point estimate",TRUE,"ltr_1per",150
"Southern Asia",NA,2010,"point estimate",TRUE,"ltr_1per",150
"Other",NA,2010,"point estimate",TRUE,"ltr_1per",4700
"Northern Africa",NA,2010,"point estimate",TRUE,"ltr_1per",390
"Sub-Saharan Africa",NA,2010,"point estimate",TRUE,"ltr_1per",30
"Latin America",NA,2010,"point estimate",TRUE,"ltr_1per",580
"Caucasus and Central Asia",NA,2010,"point estimate",TRUE,"ltr_1per",960
"Caribbean",NA,2010,"point estimate",TRUE,"ltr_1per",240
"Western Asia",NA,2010,"point estimate",TRUE,"ltr_1per",320
"South-eastern Asia",NA,2010,"point estimate",TRUE,"ltr_1per",300
"Eastern Asia",NA,2010,"point estimate",TRUE,"ltr_1per",1800
"Oceania",NA,2010,"point estimate",TRUE,"ltr_1per",120
"World",NA,2011,"point estimate",FALSE,"mmr",237.439143804004
"Southern Asia",NA,2011,"point estimate",FALSE,"mmr",210.67305046609
"Other",NA,2011,"point estimate",FALSE,"mmr",12.7507360851847
"Northern Africa",NA,2011,"point estimate",FALSE,"mmr",79.0729238178067
"Sub-Saharan Africa",NA,2011,"point estimate",FALSE,"mmr",600.899863069412
"Latin America",NA,2011,"point estimate",FALSE,"mmr",69.8998157335095
"Caucasus and Central Asia",NA,2011,"point estimate",FALSE,"mmr",36.360428897837
"Caribbean",NA,2011,"point estimate",FALSE,"mmr",184.352715261534
"Western Asia",NA,2011,"point estimate",FALSE,"mmr",95.4331587941608
"South-eastern Asia",NA,2011,"point estimate",FALSE,"mmr",130.447572299493
"Eastern Asia",NA,2011,"point estimate",FALSE,"mmr",33.5332536146527
"Oceania",NA,2011,"point estimate",FALSE,"mmr",200.039673062035
"World",NA,2011,"point estimate",TRUE,"mmr",237
"Southern Asia",NA,2011,"point estimate",TRUE,"mmr",211
"Other",NA,2011,"point estimate",TRUE,"mmr",13
"Northern Africa",NA,2011,"point estimate",TRUE,"mmr",79
"Sub-Saharan Africa",NA,2011,"point estimate",TRUE,"mmr",601
"Latin America",NA,2011,"point estimate",TRUE,"mmr",70
"Caucasus and Central Asia",NA,2011,"point estimate",TRUE,"mmr",36
"Caribbean",NA,2011,"point estimate",TRUE,"mmr",184
"Western Asia",NA,2011,"point estimate",TRUE,"mmr",95
"South-eastern Asia",NA,2011,"point estimate",TRUE,"mmr",130
"Eastern Asia",NA,2011,"point estimate",TRUE,"mmr",34
"Oceania",NA,2011,"point estimate",TRUE,"mmr",200
"World",NA,2011,"point estimate",FALSE,"matdeaths",329086.293929669
"Southern Asia",NA,2011,"point estimate",FALSE,"matdeaths",80504.8066774523
"Other",NA,2011,"point estimate",FALSE,"matdeaths",1787.1545178546
"Northern Africa",NA,2011,"point estimate",FALSE,"matdeaths",3384.50300712691
"Sub-Saharan Africa",NA,2011,"point estimate",FALSE,"matdeaths",207526.326034755
"Latin America",NA,2011,"point estimate",FALSE,"matdeaths",7138.23279153831
"Caucasus and Central Asia",NA,2011,"point estimate",FALSE,"matdeaths",666.152509355781
"Caribbean",NA,2011,"point estimate",FALSE,"matdeaths",1358.73850434639
"Western Asia",NA,2011,"point estimate",FALSE,"matdeaths",4814.55419025443
"South-eastern Asia",NA,2011,"point estimate",FALSE,"matdeaths",15476.4682549801
"Eastern Asia",NA,2011,"point estimate",FALSE,"matdeaths",5901.36472733879
"Oceania",NA,2011,"point estimate",FALSE,"matdeaths",527.992714666857
"World",NA,2011,"point estimate",TRUE,"matdeaths",329000
"Southern Asia",NA,2011,"point estimate",TRUE,"matdeaths",81000
"Other",NA,2011,"point estimate",TRUE,"matdeaths",1800
"Northern Africa",NA,2011,"point estimate",TRUE,"matdeaths",3400
"Sub-Saharan Africa",NA,2011,"point estimate",TRUE,"matdeaths",208000
"Latin America",NA,2011,"point estimate",TRUE,"matdeaths",7100
"Caucasus and Central Asia",NA,2011,"point estimate",TRUE,"matdeaths",670
"Caribbean",NA,2011,"point estimate",TRUE,"matdeaths",1400
"Western Asia",NA,2011,"point estimate",TRUE,"matdeaths",4800
"South-eastern Asia",NA,2011,"point estimate",TRUE,"matdeaths",15000
"Eastern Asia",NA,2011,"point estimate",TRUE,"matdeaths",5900
"Oceania",NA,2011,"point estimate",TRUE,"matdeaths",530
"World",NA,2011,"point estimate",FALSE,"ltr_1per",160.431742045579
"Southern Asia",NA,2011,"point estimate",FALSE,"ltr_1per",163.443102336266
"Other",NA,2011,"point estimate",FALSE,"ltr_1per",4747.0735176898
"Northern Africa",NA,2011,"point estimate",FALSE,"ltr_1per",395.915283713027
"Sub-Saharan Africa",NA,2011,"point estimate",FALSE,"ltr_1per",31.7015638084941
"Latin America",NA,2011,"point estimate",FALSE,"ltr_1per",619.795881411428
"Caucasus and Central Asia",NA,2011,"point estimate",FALSE,"ltr_1per",975.01882207767
"Caribbean",NA,2011,"point estimate",FALSE,"ltr_1per",227.883667255708
"Western Asia",NA,2011,"point estimate",FALSE,"ltr_1per",323.500988975593
"South-eastern Asia",NA,2011,"point estimate",FALSE,"ltr_1per",311.129073112797
"Eastern Asia",NA,2011,"point estimate",FALSE,"ltr_1per",1947.19321695789
"Oceania",NA,2011,"point estimate",FALSE,"ltr_1per",127.955011701935
"World",NA,2011,"point estimate",TRUE,"ltr_1per",160
"Southern Asia",NA,2011,"point estimate",TRUE,"ltr_1per",160
"Other",NA,2011,"point estimate",TRUE,"ltr_1per",4700
"Northern Africa",NA,2011,"point estimate",TRUE,"ltr_1per",400
"Sub-Saharan Africa",NA,2011,"point estimate",TRUE,"ltr_1per",32
"Latin America",NA,2011,"point estimate",TRUE,"ltr_1per",620
"Caucasus and Central Asia",NA,2011,"point estimate",TRUE,"ltr_1per",980
"Caribbean",NA,2011,"point estimate",TRUE,"ltr_1per",230
"Western Asia",NA,2011,"point estimate",TRUE,"ltr_1per",320
"South-eastern Asia",NA,2011,"point estimate",TRUE,"ltr_1per",310
"Eastern Asia",NA,2011,"point estimate",TRUE,"ltr_1per",1900
"Oceania",NA,2011,"point estimate",TRUE,"ltr_1per",130
"World",NA,2012,"point estimate",FALSE,"mmr",231.719381958855
"Southern Asia",NA,2012,"point estimate",FALSE,"mmr",201.20623391634
"Other",NA,2012,"point estimate",FALSE,"mmr",12.5176162051209
"Northern Africa",NA,2012,"point estimate",FALSE,"mmr",76.4065926622681
"Sub-Saharan Africa",NA,2012,"point estimate",FALSE,"mmr",587.258474380244
"Latin America",NA,2012,"point estimate",FALSE,"mmr",68.4566636832478
"Caucasus and Central Asia",NA,2012,"point estimate",FALSE,"mmr",34.9619702870018
"Caribbean",NA,2012,"point estimate",FALSE,"mmr",169.68930266625
"Western Asia",NA,2012,"point estimate",FALSE,"mmr",94.7442631822265
"South-eastern Asia",NA,2012,"point estimate",FALSE,"mmr",125.294765039202
"Eastern Asia",NA,2012,"point estimate",FALSE,"mmr",31.5883048625019
"Oceania",NA,2012,"point estimate",FALSE,"mmr",196.534847892231
"World",NA,2012,"point estimate",TRUE,"mmr",232
"Southern Asia",NA,2012,"point estimate",TRUE,"mmr",201
"Other",NA,2012,"point estimate",TRUE,"mmr",13
"Northern Africa",NA,2012,"point estimate",TRUE,"mmr",76
"Sub-Saharan Africa",NA,2012,"point estimate",TRUE,"mmr",587
"Latin America",NA,2012,"point estimate",TRUE,"mmr",68
"Caucasus and Central Asia",NA,2012,"point estimate",TRUE,"mmr",35
"Caribbean",NA,2012,"point estimate",TRUE,"mmr",170
"Western Asia",NA,2012,"point estimate",TRUE,"mmr",95
"South-eastern Asia",NA,2012,"point estimate",TRUE,"mmr",125
"Eastern Asia",NA,2012,"point estimate",TRUE,"mmr",32
"Oceania",NA,2012,"point estimate",TRUE,"mmr",197
"World",NA,2012,"point estimate",FALSE,"matdeaths",322557.773086208
"Southern Asia",NA,2012,"point estimate",FALSE,"matdeaths",76551.5917605075
"Other",NA,2012,"point estimate",FALSE,"matdeaths",1749.89339788213
"Northern Africa",NA,2012,"point estimate",FALSE,"matdeaths",3345.56657268343
"Sub-Saharan Africa",NA,2012,"point estimate",FALSE,"matdeaths",206245.499194502
"Latin America",NA,2012,"point estimate",FALSE,"matdeaths",6974.64419923711
"Caucasus and Central Asia",NA,2012,"point estimate",FALSE,"matdeaths",647.692875227692
"Caribbean",NA,2012,"point estimate",FALSE,"matdeaths",1243.91422076705
"Western Asia",NA,2012,"point estimate",FALSE,"matdeaths",4824.28787418895
"South-eastern Asia",NA,2012,"point estimate",FALSE,"matdeaths",14868.9540448316
"Eastern Asia",NA,2012,"point estimate",FALSE,"matdeaths",5584.53621790583
"Oceania",NA,2012,"point estimate",FALSE,"matdeaths",521.192728473886
"World",NA,2012,"point estimate",TRUE,"matdeaths",323000
"Southern Asia",NA,2012,"point estimate",TRUE,"matdeaths",77000
"Other",NA,2012,"point estimate",TRUE,"matdeaths",1700
"Northern Africa",NA,2012,"point estimate",TRUE,"matdeaths",3300
"Sub-Saharan Africa",NA,2012,"point estimate",TRUE,"matdeaths",206000
"Latin America",NA,2012,"point estimate",TRUE,"matdeaths",7000
"Caucasus and Central Asia",NA,2012,"point estimate",TRUE,"matdeaths",650
"Caribbean",NA,2012,"point estimate",TRUE,"matdeaths",1200
"Western Asia",NA,2012,"point estimate",TRUE,"matdeaths",4800
"South-eastern Asia",NA,2012,"point estimate",TRUE,"matdeaths",15000
"Eastern Asia",NA,2012,"point estimate",TRUE,"matdeaths",5600
"Oceania",NA,2012,"point estimate",TRUE,"matdeaths",520
"World",NA,2012,"point estimate",FALSE,"ltr_1per",164.861149837118
"Southern Asia",NA,2012,"point estimate",FALSE,"ltr_1per",174.484052774657
"Other",NA,2012,"point estimate",FALSE,"ltr_1per",4815.57790187241
"Northern Africa",NA,2012,"point estimate",FALSE,"ltr_1per",404.455584596393
"Sub-Saharan Africa",NA,2012,"point estimate",FALSE,"ltr_1per",32.7031734488017
"Latin America",NA,2012,"point estimate",FALSE,"ltr_1per",641.365029683639
"Caucasus and Central Asia",NA,2012,"point estimate",FALSE,"ltr_1per",1007.57634190022
"Caribbean",NA,2012,"point estimate",FALSE,"ltr_1per",249.074940016668
"Western Asia",NA,2012,"point estimate",FALSE,"ltr_1per",329.832568287732
"South-eastern Asia",NA,2012,"point estimate",FALSE,"ltr_1per",326.611642526134
"Eastern Asia",NA,2012,"point estimate",FALSE,"ltr_1per",2044.58527535674
"Oceania",NA,2012,"point estimate",FALSE,"ltr_1per",132.41264821206
"World",NA,2012,"point estimate",TRUE,"ltr_1per",160
"Southern Asia",NA,2012,"point estimate",TRUE,"ltr_1per",170
"Other",NA,2012,"point estimate",TRUE,"ltr_1per",4800
"Northern Africa",NA,2012,"point estimate",TRUE,"ltr_1per",400
"Sub-Saharan Africa",NA,2012,"point estimate",TRUE,"ltr_1per",33
"Latin America",NA,2012,"point estimate",TRUE,"ltr_1per",640
"Caucasus and Central Asia",NA,2012,"point estimate",TRUE,"ltr_1per",1000
"Caribbean",NA,2012,"point estimate",TRUE,"ltr_1per",250
"Western Asia",NA,2012,"point estimate",TRUE,"ltr_1per",330
"South-eastern Asia",NA,2012,"point estimate",TRUE,"ltr_1per",330
"Eastern Asia",NA,2012,"point estimate",TRUE,"ltr_1per",2000
"Oceania",NA,2012,"point estimate",TRUE,"ltr_1per",130
"World",NA,2013,"point estimate",FALSE,"mmr",225.830831180238
"Southern Asia",NA,2013,"point estimate",FALSE,"mmr",191.892567356569
"Other",NA,2013,"point estimate",FALSE,"mmr",12.381133544173
"Northern Africa",NA,2013,"point estimate",FALSE,"mmr",74.1054374766483
"Sub-Saharan Africa",NA,2013,"point estimate",FALSE,"mmr",572.616485256161
"Latin America",NA,2013,"point estimate",FALSE,"mmr",63.9869356496748
"Caucasus and Central Asia",NA,2013,"point estimate",FALSE,"mmr",34.2947723958513
"Caribbean",NA,2013,"point estimate",FALSE,"mmr",182.143983647575
"Western Asia",NA,2013,"point estimate",FALSE,"mmr",94.1439372671204
"South-eastern Asia",NA,2013,"point estimate",FALSE,"mmr",119.882589855705
"Eastern Asia",NA,2013,"point estimate",FALSE,"mmr",29.8473323408378
"Oceania",NA,2013,"point estimate",FALSE,"mmr",194.285988560972
"World",NA,2013,"point estimate",TRUE,"mmr",226
"Southern Asia",NA,2013,"point estimate",TRUE,"mmr",192
"Other",NA,2013,"point estimate",TRUE,"mmr",12
"Northern Africa",NA,2013,"point estimate",TRUE,"mmr",74
"Sub-Saharan Africa",NA,2013,"point estimate",TRUE,"mmr",573
"Latin America",NA,2013,"point estimate",TRUE,"mmr",64
"Caucasus and Central Asia",NA,2013,"point estimate",TRUE,"mmr",34
"Caribbean",NA,2013,"point estimate",TRUE,"mmr",182
"Western Asia",NA,2013,"point estimate",TRUE,"mmr",94
"South-eastern Asia",NA,2013,"point estimate",TRUE,"mmr",120
"Eastern Asia",NA,2013,"point estimate",TRUE,"mmr",30
"Oceania",NA,2013,"point estimate",TRUE,"mmr",194
"World",NA,2013,"point estimate",FALSE,"matdeaths",315465.335092445
"Southern Asia",NA,2013,"point estimate",FALSE,"matdeaths",72748.2741560828
"Other",NA,2013,"point estimate",FALSE,"matdeaths",1726.60602594923
"Northern Africa",NA,2013,"point estimate",FALSE,"matdeaths",3291.21367036664
"Sub-Saharan Africa",NA,2013,"point estimate",FALSE,"matdeaths",204389.419034432
"Latin America",NA,2013,"point estimate",FALSE,"matdeaths",6502.80094913886
"Caucasus and Central Asia",NA,2013,"point estimate",FALSE,"matdeaths",638.847821458054
"Caribbean",NA,2013,"point estimate",FALSE,"matdeaths",1327.61835376979
"Western Asia",NA,2013,"point estimate",FALSE,"matdeaths",4829.89936399312
"South-eastern Asia",NA,2013,"point estimate",FALSE,"matdeaths",14211.9431624155
"Eastern Asia",NA,2013,"point estimate",FALSE,"matdeaths",5280.97536680155
"Oceania",NA,2013,"point estimate",FALSE,"matdeaths",517.737188037049
"World",NA,2013,"point estimate",TRUE,"matdeaths",315000
"Southern Asia",NA,2013,"point estimate",TRUE,"matdeaths",73000
"Other",NA,2013,"point estimate",TRUE,"matdeaths",1700
"Northern Africa",NA,2013,"point estimate",TRUE,"matdeaths",3300
"Sub-Saharan Africa",NA,2013,"point estimate",TRUE,"matdeaths",204000
"Latin America",NA,2013,"point estimate",TRUE,"matdeaths",6500
"Caucasus and Central Asia",NA,2013,"point estimate",TRUE,"matdeaths",640
"Caribbean",NA,2013,"point estimate",TRUE,"matdeaths",1300
"Western Asia",NA,2013,"point estimate",TRUE,"matdeaths",4800
"South-eastern Asia",NA,2013,"point estimate",TRUE,"matdeaths",14000
"Eastern Asia",NA,2013,"point estimate",TRUE,"matdeaths",5300
"Oceania",NA,2013,"point estimate",TRUE,"matdeaths",520
"World",NA,2013,"point estimate",FALSE,"ltr_1per",169.58185002014
"Southern Asia",NA,2013,"point estimate",FALSE,"ltr_1per",186.317533627898
"Other",NA,2013,"point estimate",FALSE,"ltr_1per",4844.08389952774
"Northern Africa",NA,2013,"point estimate",FALSE,"ltr_1per",415.037513759943
"Sub-Saharan Africa",NA,2013,"point estimate",FALSE,"ltr_1per",33.7640848457282
"Latin America",NA,2013,"point estimate",FALSE,"ltr_1per",694.119706685264
"Caucasus and Central Asia",NA,2013,"point estimate",FALSE,"ltr_1per",1025.13826343166
"Caribbean",NA,2013,"point estimate",FALSE,"ltr_1per",234.428995180188
"Western Asia",NA,2013,"point estimate",FALSE,"ltr_1per",335.212355528181
"South-eastern Asia",NA,2013,"point estimate",FALSE,"ltr_1per",344.393772022503
"Eastern Asia",NA,2013,"point estimate",FALSE,"ltr_1per",2142.82393267977
"Oceania",NA,2013,"point estimate",FALSE,"ltr_1per",136.211929612713
"World",NA,2013,"point estimate",TRUE,"ltr_1per",170
"Southern Asia",NA,2013,"point estimate",TRUE,"ltr_1per",190
"Other",NA,2013,"point estimate",TRUE,"ltr_1per",4800
"Northern Africa",NA,2013,"point estimate",TRUE,"ltr_1per",420
"Sub-Saharan Africa",NA,2013,"point estimate",TRUE,"ltr_1per",34
"Latin America",NA,2013,"point estimate",TRUE,"ltr_1per",690
"Caucasus and Central Asia",NA,2013,"point estimate",TRUE,"ltr_1per",1000
"Caribbean",NA,2013,"point estimate",TRUE,"ltr_1per",230
"Western Asia",NA,2013,"point estimate",TRUE,"ltr_1per",340
"South-eastern Asia",NA,2013,"point estimate",TRUE,"ltr_1per",340
"Eastern Asia",NA,2013,"point estimate",TRUE,"ltr_1per",2100
"Oceania",NA,2013,"point estimate",TRUE,"ltr_1per",140
"World",NA,2014,"point estimate",FALSE,"mmr",220.813869266924
"Southern Asia",NA,2014,"point estimate",FALSE,"mmr",183.505837567995
"Other",NA,2014,"point estimate",FALSE,"mmr",12.2353756227206
"Northern Africa",NA,2014,"point estimate",FALSE,"mmr",71.9050937561498
"Sub-Saharan Africa",NA,2014,"point estimate",FALSE,"mmr",559.585655554392
"Latin America",NA,2014,"point estimate",FALSE,"mmr",61.65841677453
"Caucasus and Central Asia",NA,2014,"point estimate",FALSE,"mmr",33.5819335315186
"Caribbean",NA,2014,"point estimate",FALSE,"mmr",179.074873998513
"Western Asia",NA,2014,"point estimate",FALSE,"mmr",92.9151620730011
"South-eastern Asia",NA,2014,"point estimate",FALSE,"mmr",114.711574693277
"Eastern Asia",NA,2014,"point estimate",FALSE,"mmr",28.5552469284836
"Oceania",NA,2014,"point estimate",FALSE,"mmr",190.800549528073
"World",NA,2014,"point estimate",TRUE,"mmr",221
"Southern Asia",NA,2014,"point estimate",TRUE,"mmr",184
"Other",NA,2014,"point estimate",TRUE,"mmr",12
"Northern Africa",NA,2014,"point estimate",TRUE,"mmr",72
"Sub-Saharan Africa",NA,2014,"point estimate",TRUE,"mmr",560
"Latin America",NA,2014,"point estimate",TRUE,"mmr",62
"Caucasus and Central Asia",NA,2014,"point estimate",TRUE,"mmr",34
"Caribbean",NA,2014,"point estimate",TRUE,"mmr",179
"Western Asia",NA,2014,"point estimate",TRUE,"mmr",93
"South-eastern Asia",NA,2014,"point estimate",TRUE,"mmr",115
